,Age,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,NRM_Height,NRM_Weight,Preferred Foot_Right,International Reputation_2,International Reputation_3,International Reputation_4,International Reputation_5,Weak Foot_2,Weak Foot_3,Weak Foot_4,Weak Foot_5,Skill Moves_2,Skill Moves_3,Skill Moves_4,Skill Moves_5,Asia,Cannot Find,Europe,North America,Oceania,South America,Allsvenskan,Bundesliga,Bundesliga 2,CSL,Calcio B,Camp. Scotiabank,Domino’s Ligue 2,EFL Championship,EFL League One,EFL League Two,Ekstraklasa,Eliteserien,Eredivisie,Hyundai A-League,K-League 1,LIGA Bancomer MX,LaLiga 1 I 2 I 3,LaLiga Santander,Liga Dimayor,Liga NOS,Liga do Brasil,Ligue 1 Conforama,MLS,Meiji Yasuda J1,Premier League,Pro League,RSL,Rest of World,SAF,SSE Airtricity Lge,Saudi Professional League,Scottish Prem,Serie A TIM,Super Lig,Superliga,NRM_Position_ATT,NRM_Position_DEF,NRM_Position_GK,NRM_Position_MID,2019,2020,2021,2022,2023,2024,2025,2026,High-Low,High-Medium,Low-High,Low-Low,Low-Medium,Medium-High,Medium-Low,Medium-Medium,NRM_Value_Mil
15290,-0.013071901851965948,-0.3634366999033384,-0.9495510110295988,-0.12670886026442651,-0.5199719045065266,-0.5012078873160177,0.13949568003627433,0.1556443681752384,-0.21813135773351147,-0.3693433381455863,0.1598861655577703,0.5620350791606105,0.3609259137111237,-0.03486033784991921,-1.2979936788363327,-0.35291620104541155,-0.024091907120185514,-0.7671409083340227,0.11598065879459657,-0.4973464305908425,0.25677201325252935,1.10641594581898,0.4551454120272244,-0.30465663747809985,-0.24163514054592672,-0.733010810400104,-1.5347117394123675,0.4441410873399767,0.7582156608691608,0.8672056412639305,-0.09124502650196885,-0.4963914944260259,-0.07439843423489911,-0.6101271911016698,-0.37366219991690997,0.4542272792818442,0.6449015924623847,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.00022
15291,-1.085704298887945,-0.6357688174129011,-0.6934091231343362,-0.06914446382801451,0.29624840028331906,-0.2750719246819453,0.13949568003627433,-0.33399945412589677,-0.10359027705253461,0.6099022648562273,0.1598861655577703,0.09342929750076537,-0.18497228587289485,-0.44150482168143473,-0.5245909231484225,-0.28218971116578695,0.5565456447918461,-0.259838439720681,0.3045373332096986,-0.01978237642829188,0.7763146496688372,0.41588217481839196,0.3585087727165935,0.20731274023493887,0.1130314633995301,-0.5417315965622009,-0.9234251590072252,-0.3110782254671894,0.15765576193300176,-0.12037556927975715,-0.6565495436057269,-0.6738871921512849,-0.6202738249722511,-0.3749489837274048,-0.48514660493129613,0.9000860962169932,0.260684319336499,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00045
15292,-1.3002307782951408,0.2356939586176997,-0.8470942558714938,-0.011580067391602484,-0.45195354577403946,-1.0100138032426806,0.403811880430238,-0.932453014716173,-0.561754599776442,-0.8916076597465535,0.0999712751905245,0.16037298059502894,0.7703495633991376,0.03291374278866671,-0.8560492470146697,-0.14073673140653775,-0.7789207246058265,-0.006187205414010163,-0.2611326900356075,-0.01978237642829188,-1.0940388414298712,0.5309711366518233,0.4551454120272244,-0.253459699706796,-0.8091017068586576,-0.733010810400104,-0.7487718503200417,0.846924720837132,0.43483725374969057,0.7261226111862609,-0.14777547821234466,-0.4963914944260259,-0.19570407662097733,-0.08097622450957352,-0.5408888074384892,-1.5298444560795639,0.5168291680870895,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000325
15293,-1.5147572577023365,-2.0518958284626274,-1.8204334298734919,-2.256591528411671,-2.220430872818705,-1.6318877004863797,-2.3450766036669846,-1.9117406593184434,-1.5926243259052337,-1.9361363029484882,-2.0569647780303244,-1.780993829138615,-1.6179550597809436,-1.1870197087058798,-0.08264649132675948,-1.2723605694805313,-1.707940807665077,0.16291361745710373,-2.4609605582117977,-0.09937638545538365,-1.7694442687710714,-1.5406301763499408,-1.7674972921172873,-2.0453525217024313,-1.7312348771168453,-1.753166617535587,-1.360058430725184,-1.4690811717715107,-1.7364177654810382,-1.531205870056454,2.4526253004649425,2.402704901753204,2.3517144134866657,2.2120112973895107,2.747901140485902,0.9000860962169932,0.38875674371179425,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0004
15294,-0.44212486066635753,-1.7250972874511523,-1.461834786820124,-2.314155924848083,-2.288449231551192,-1.6318877004863797,-2.1864868834306064,-1.694121182740161,-1.478083245224257,-1.6750041421480044,-2.2966243394993073,-1.2454443643845061,-1.3450059599889344,-1.864760515091739,-0.6350770311038382,-0.5650956706842853,-1.9982595836210928,-1.1053425540762505,-2.083847209381594,-0.01978237642829188,-1.5616272142045482,-1.828352580933519,-1.139359136598186,-1.8917617083885199,-2.7952346889532156,-1.4343679278057486,-0.3994652329456747,-1.1166454924615,-1.5054331889671309,-1.296067486593671,2.4526253004649425,2.580200599478463,2.533672877065783,2.5059840566073417,2.4134479254427434,1.5688743216197139,1.3492999265265084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00023
15295,-1.085704298887945,-1.4527651699415896,-1.1032361437667564,0.16111312191763358,-0.04384339337911664,-0.7838778406086082,-0.7063161612244095,-0.932453014716173,-0.7335662207979073,-1.0221737401467954,-0.7987520803181625,-1.3793317305730333,-1.276768685040932,-1.5936641925373953,-0.6350770311038382,-0.35291620104541155,-1.2434307661354518,0.33201444032821764,-0.2611326900356075,-0.09937638545538365,-1.2499016323547636,-0.2746515961821961,0.5517820513378554,-1.2773984551328734,-1.660301556327754,-1.179328976021878,0.03716803877228406,0.8972726750242764,0.6658218302635979,0.5850395811085912,-0.6000190918953511,-0.4372262618509396,-0.13505125542793822,-0.19856532819670603,-0.37366219991690997,0.9000860962169932,0.6449015924623847,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000325
15296,-1.085704298887945,0.5080260761272625,-0.4884956128181261,-0.5872240317557227,0.5003034764807804,-0.7273438499500902,0.08663243995748157,0.7540979287655147,0.6981972877143034,0.9363174658568318,0.3396308366595077,-0.44212016725334324,-0.18497228587289485,-0.3059566604042629,-0.7455631390592539,0.42507518763045904,0.3242906240270334,-1.2744433769473644,0.053128433989562567,0.37818766870716697,-0.10690783223888618,0.8762380221521173,0.16523549409533156,-0.4070505130207076,0.7514313505013523,-0.7967705483460716,0.38647465614665105,0.8972726750242764,0.01906501602465738,0.20881816756813876,-0.5434886401849752,-0.4372262618509396,-0.6202738249722511,-0.5513326392581036,-0.31791999740971694,0.4542272792818442,-0.05949674160173911,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000375
15317,-1.3002307782951408,0.562492499629175,0.689757071500082,-0.7023528246285466,0.3642667590158062,0.6860059165128624,0.19235892011506706,0.6996930596209442,0.8127383683952802,0.8057513854565901,0.0999712751905245,0.16037298059502894,-0.18497228587289485,-0.03486033784991921,-0.19313259928217522,0.35434869775083444,0.38235437921823656,-1.2744433769473644,-1.6438816357463557,-1.1340985028075767,0.6724061223855756,0.24324873206824496,-0.028037784525930327,0.25850967800624275,0.1130314633995301,0.6697034244111851,0.38647465614665105,0.19240131640425467,0.5734279996580349,0.3028735209532519,-0.20430592992272045,-0.4963914944260259,-0.19570407662097733,-0.3161544318838385,-0.20643559239533077,-1.5521373969263208,-0.44371401472762484,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00024
15318,-1.5147572577023365,0.2356939586176997,0.4336151836048194,-0.29940204957366257,0.2282300415508319,0.23373399124471755,0.29808540027265257,0.6996930596209442,0.2973035053308844,0.15292098345538097,0.040056384823278696,0.2942603467835561,-0.11673501092489254,0.6428804685359399,-1.518965894747164,0.5665281673897082,-0.08215566231138867,-0.006187205414010163,-0.5125415892557436,-1.2136925118346684,0.10090922232763697,-0.6774629625992057,-0.704494259700347,0.10491886469233112,0.4676980673449869,-0.03165369299445945,-0.31213857860208294,-0.260730271280045,0.29624650784134615,-0.07334789258720059,-0.4869581884745995,-0.08223486640042169,-0.49896818258617287,-0.5513326392581036,-0.5408888074384892,0.4542272792818442,-0.18756916597703435,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000325
15319,1.0595604951840132,0.5080260761272625,0.38238680602576686,-0.4145308424464866,0.2282300415508319,0.12066600992768137,0.13949568003627433,-0.007570239258473301,0.2973035053308844,0.4140531442558646,0.0999712751905245,0.8298098115376648,1.3162477629831562,1.0495249523674555,0.027839616628656253,1.2030665763063295,0.03397184807101764,0.5011152631993315,0.1788328835996306,1.3333157770322683,0.25677201325252935,0.5309711366518233,-0.0763561041812458,0.05372192692102726,-0.6672350652804748,0.03210604495150824,0.12449469311587581,-0.059338454531467355,-0.07332881458090555,-0.30848627604998335,-0.6565495436057269,-0.20056533155059433,-0.6202738249722511,-0.3749489837274048,-0.37366219991690997,-0.43749035458845104,-0.05949674160173911,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00015
15320,-0.8711778194807491,-0.41790312340525093,-0.6934091231343362,-0.06914446382801451,-1.4042105680288595,-1.1796157752182348,0.5624016006666163,-0.49721406155960846,0.06822134396893068,-1.413871981347521,-0.9784967514198999,0.026485614406501785,-0.11673501092489254,-0.9159233861515361,-0.08264649132675948,-0.21146322128616235,-0.4305381934586076,-0.17528802828512405,-0.3239849148406415,-0.6565344486450261,-0.10690783223888618,0.3583376939016763,0.40682709237190895,-0.253459699706796,-0.9509683484368403,-0.2229329068323625,-1.4473850850687757,0.5448369957142656,1.1277909832914126,1.14937170141927,-0.4304277367642237,-0.3780610292758533,-0.07439843423489911,-0.6689217429452361,-0.1506933898881377,0.4542272792818442,-1.0200399244164533,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00024
15321,-0.6566513400735534,0.5080260761272625,0.38238680602576686,-0.4720952388828986,-0.11186175211160378,0.6294719258543443,0.403811880430238,0.48207358304266185,0.2973035053308844,-0.10821117734510267,0.040056384823278696,0.49509139606634683,0.019739538971112105,0.7106545491745259,-2.40285475839049,0.7079811471489574,0.0920356032622208,-2.3735987256096047,0.1788328835996306,-1.5320685479430356,0.20481774961089855,-1.0802743290162153,-0.8977675383216088,0.25850967800624275,0.04209814261043873,0.6697034244111851,-0.8360985046636334,-0.7642098131514891,-0.5814948829115016,-0.5906523362053228,-0.31736683334347204,-0.023069633825335365,-0.37766254020009465,-0.43374353557097106,-0.31791999740971694,0.008368462346695284,-0.7638950756658629,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00024
15322,-1.7292837371095324,0.29016038211961226,-0.283582102501916,-0.7023528246285466,0.5003034764807804,0.17720000058619947,0.13949568003627433,0.590883321331803,0.5836562070333265,0.5446192246561065,0.1598861655577703,-0.04045806868776179,-0.3214468357688995,0.6428804685359399,-1.2979936788363327,0.7079811471489574,-0.48860194864981077,-1.4435441998184781,-0.5753938140607775,-2.3280086382139533,-0.7823132595800865,-0.3897405580156274,-0.5595393007344005,0.156115802463635,0.7514313505013523,0.09586578289747592,0.38647465614665105,-0.4621220880286226,0.3424434231441276,0.3028735209532519,-0.4869581884745995,-0.141400098975508,-0.559621003779212,-0.3749489837274048,-0.6523732124528753,0.23129787081426975,-1.4682934097299867,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00035
15323,-1.5147572577023365,-0.14557100589568817,-0.38603885766002105,0.44893510409969367,0.5683218352132676,-0.3316059153404634,-0.17768376043648212,-0.007570239258473301,-0.21813135773351147,0.02235490305513915,0.1598861655577703,0.22731666368929251,-0.6626332105089111,0.3717841459815963,-1.1875075708809169,0.7079811471489574,-0.37247443826740445,-0.9362417312051365,-0.2611326900356075,-1.0545044937804848,-0.31472488680540933,0.3583376939016763,0.6484186906484863,-0.5606413263346192,-0.38350178212410946,-0.03165369299445945,-0.7487718503200417,0.3434451789656879,0.43483725374969057,0.5850395811085912,-0.26083638163309625,-0.25973056412568063,-0.559621003779212,-0.4925380874145373,-0.48514660493129613,-1.5521373969263208,-1.4682934097299867,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00029
15344,-0.44212486066635753,-2.10636225196454,-1.7692050522944391,-2.314155924848083,-2.288449231551192,-1.744955681803416,-2.239350123509399,-1.5309065753064495,-1.7071654065862105,-2.001419343148609,-2.5362839009682907,-1.2454443643845061,-1.276768685040932,-1.7292123538145672,-1.7399381106579956,-0.9187281200824083,-1.8240683180474833,-0.5980400854629088,-2.4609605582117977,-0.5769404396179343,-1.5096729505629174,-2.2311639473505287,-1.6708606528066565,-1.8917617083885199,-2.085901481062302,-2.1994847831573607,-1.1854051220380004,-1.4187332175843663,-1.5978270195726938,-1.202012133208558,2.5091557521753183,2.5210353669033765,2.7156313406449,2.3883949529202093,2.4691901279499366,0.6771566877494187,0.6449015924623847,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00014
15345,-0.22759838125916176,0.1267611116138746,0.023788162972399173,-1.0477392032470187,0.09219332408585763,0.00759802861064517,0.45667512050903075,-0.06197510840304388,0.2973035053308844,0.08763794325526006,0.2797159462922619,0.5620350791606105,0.42916318865912606,0.7106545491745259,-0.9665353549700854,0.778707637028582,-0.19828317269379497,-1.0207921426406936,-0.9525071628909816,-1.6116625569701273,-0.2627706231637785,-0.6774629625992057,-0.9944041776322398,-0.09986888639288437,0.1130314633995301,0.03210604495150824,-0.7487718503200417,0.24274927059139909,-0.7200856288198461,-0.5906523362053228,-0.4304277367642237,-0.31889579670076695,-0.07439843423489911,-0.13977077635313978,-0.6523732124528753,0.23129787081426975,-1.1481123487917486,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0002
15346,0.20145457755522986,0.3446268056215248,-1.2056928989248614,-0.18427325670083855,-0.38393518704155233,-1.1796157752182348,-0.07195728027889665,-0.9868578838607436,-0.8481073014788841,-0.4346263783457072,-0.3194329573801961,0.2942603467835561,0.22445136381511907,-0.44150482168143473,-0.7455631390592539,1.3445195560655787,-1.649877052473874,-0.5980400854629088,-0.1982804652305735,-0.4973464305908425,-1.1979473687131328,-0.3897405580156274,0.5034637316825399,-0.253459699706796,-0.6672350652804748,-0.6692510724541363,-1.709365048099551,0.4441410873399767,0.48103416905247204,0.5380119044160346,-0.09124502650196885,-0.6147219595761986,-0.6809266461652902,-0.19856532819670603,-0.09495118738094464,-0.43749035458845104,-2.0446193194188154,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00015
15347,-1.3002307782951408,-0.41790312340525093,-0.38603885766002105,-0.011580067391602484,0.3642667590158062,-0.5012078873160177,0.19235892011506706,-0.4428091924150379,-0.16086081739302302,0.5446192246561065,-0.019858505543967106,-0.44212016725334324,-0.6626332105089111,-0.44150482168143473,-0.7455631390592539,0.000716248352711447,0.03397184807101764,-0.5980400854629088,-0.3239849148406415,-0.41775242156375075,-0.31472488680540933,0.24324873206824496,0.310190453061278,-0.9190198907337463,0.04209814261043873,-0.09541343094042713,-0.6614451959764499,0.4441410873399767,0.29624650784134615,0.6790949344937043,-0.6000190918953511,-0.20056533155059433,-0.19570407662097733,-0.3749489837274048,-0.37366219991690997,-1.5521373969263208,0.38875674371179425,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0003
15348,0.20145457755522986,0.7258917701349127,-0.43726723523907357,0.3338063112268696,0.2282300415508319,0.17720000058619947,0.403811880430238,0.5364784521872324,1.041820529757234,0.02235490305513915,0.2198010559250161,1.0975845439147192,0.42916318865912606,1.456169436198971,0.027839616628656253,0.9201606167878312,0.4404181344094397,0.7547664975060023,-0.009723790815471449,0.9353457318968094,0.20481774961089855,-1.0227298480994997,0.16523549409533156,0.7704790557192814,0.39676474655589555,0.47842421057328205,-0.31213857860208294,0.3937931331528323,-0.11952572988368701,-0.1674032459723137,-0.03471457479159305,-0.4963914944260259,-0.19570407662097733,-0.25735988004027227,-0.37366219991690997,0.23129787081426975,0.6449015924623847,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00019
15349,0.41598105696242565,-0.4723695469071635,0.17747329570955675,-0.06914446382801451,-0.3159168283090652,0.17720000058619947,0.19235892011506706,-0.2251897158367556,-0.10359027705253461,0.02235490305513915,0.2198010559250161,0.8298098115376648,0.7021122884511354,0.9817508717288695,-0.08264649132675948,1.2737930661859542,-0.37247443826740445,0.41656485176377456,-1.3296205117211857,-0.41775242156375075,0.20481774961089855,-0.3897405580156274,0.40682709237190895,-0.2022627619354921,-0.5253684237022922,-0.09541343094042713,-0.2248119242584912,0.49448904152712114,0.7120187455663793,0.6790949344937043,-0.20430592992272045,-0.141400098975508,-0.31700971900705555,-0.25735988004027227,-0.09495118738094464,-0.43749035458845104,-2.749017653482939,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00013
15350,-0.22759838125916176,0.2356939586176997,-0.9495510110295988,-0.7599172210649587,-0.3159168283090652,-0.614275868633054,0.29808540027265257,-0.6604286689933202,-0.10359027705253461,0.21820402365550187,0.2198010559250161,0.6959224453491376,0.019739538971112105,-0.5770529829586065,-1.518965894747164,1.132340086426705,-1.649877052473874,-0.6825904968984657,0.3045373332096986,-0.2585644035095672,-0.7303589959384557,-0.7925519244326371,0.3585087727165935,0.05372192692102726,-0.6672350652804748,-0.3504523827242979,-1.360058430725184,0.5951849499014099,0.5272310843552535,0.7261226111862609,-0.4869581884745995,-0.5555567270011122,-0.43831536139313376,-0.6689217429452361,-0.09495118738094464,-0.21456094612087653,-0.8919675000411582,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00017
15371,-0.6566513400735534,-1.997429404960715,-1.8716618074525444,-2.256591528411671,-2.696559383946115,-2.1406936164130426,-2.45080308382457,-1.9117406593184434,-1.764435946926699,-2.06670238334873,-2.4164541202337992,-3.052923807929623,-3.1874123835849972,-1.7292123538145672,-1.4084797867917482,-2.4039844075545247,-1.9401958284298897,-2.1199474913029337,-2.6495172326269,-0.5769404396179343,-2.133124114262487,-2.1160749855170975,-1.7674972921172873,-2.301337210558951,-1.1637683108041144,-2.390763996995264,-0.7487718503200417,-0.8649057215257778,-1.6902208501782567,-1.6252612234415669,2.5091557521753183,2.3435396691781176,2.594325698258822,2.270805849233077,2.5806745329643226,1.3459449131521395,1.093155077775918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00017
15372,-1.3002307782951408,-1.997429404960715,-2.0765753177687545,-2.314155924848083,-3.0366511776085505,-2.0841596257545243,-2.5036663239033627,-1.9117406593184434,-1.8789770276076758,-2.4584006245494554,-2.656113681702782,-2.517374343175514,-1.8226668846249505,-1.932534595730325,-1.4084797867917482,-1.8381724885175281,-2.2885783595771088,-1.6971954341251492,-2.712369457431934,-2.1688206201597695,-2.0292155869792254,-2.2887084282672445,-2.0090888903938646,-2.301337210558951,-2.724301368164124,-2.4545237349412314,-4.067184715376528,-1.9725607136429548,-1.6902208501782567,-1.531205870056454,2.6787471073064455,2.5210353669033765,2.594325698258822,2.329600401076643,2.3019635204283575,0.9000860962169932,0.6449015924623847,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00015
15373,0.8450340157768172,0.18122753511578715,0.023788162972399173,-0.4720952388828986,0.2282300415508319,-0.8969458219256444,0.403811880430238,-0.2251897158367556,-0.7335662207979073,0.02235490305513915,-0.3793478477474419,0.16037298059502894,0.3609259137111237,-0.10263441848850513,-0.6350770311038382,0.000716248352711447,-0.19828317269379497,-0.17528802828512405,0.3045373332096986,-0.01978237642829188,-0.31472488680540933,-0.2746515961821961,0.16523549409533156,0.3609035535488505,-0.028835178178652627,-0.8605302862920394,0.38647465614665105,-0.8145577673386335,0.1114588466302203,0.3499011976458084,-0.20430592992272045,-0.25973056412568063,-0.19570407662097733,-0.19856532819670603,-0.5408888074384892,0.4542272792818442,-0.05949674160173911,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015
15374,-1.3002307782951408,-0.3634366999033384,-0.43726723523907357,0.7367570862817537,0.5003034764807804,-0.2750719246819453,0.08663243995748157,-0.27959458498132617,-0.10359027705253461,0.15292098345538097,0.1598861655577703,-0.44212016725334324,-0.5261586606129065,-0.983697466790122,-0.7455631390592539,-0.9187281200824083,0.38235437921823656,-0.7671409083340227,-0.3239849148406415,0.37818766870716697,-0.5744962050135632,0.41588217481839196,0.21355381375064705,-0.4070505130207076,-0.8091017068586576,-0.03165369299445945,-1.1854051220380004,0.3937931331528323,0.6196249149608164,0.7731502878788175,-0.6000190918953511,-0.3780610292758533,-0.37766254020009465,-0.08097622450957352,-0.1506933898881377,2.014733138554863,0.38875674371179425,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0003
15375,-0.013071901851965948,-0.9625673584243765,0.7922138266581871,0.6791926898453418,-0.04384339337911664,-0.10546995270639102,0.19235892011506706,-0.49721406155960846,-0.7335662207979073,-0.2387772577453445,-0.019858505543967106,1.0306408608204556,0.83858683834714,0.23623598470442447,-1.077021462925501,0.7079811471489574,-0.3144106830762013,-0.17528802828512405,-0.5753938140607775,-0.09937638545538365,0.3606805405357909,-1.5981746572666564,-1.429269054530079,-0.04867194862158049,-0.3125684613350181,1.307300803870862,-0.05015861557130769,-1.1166454924615,-1.6902208501782567,-1.4841781933638973,-0.3738972850538479,-0.25973056412568063,-0.559621003779212,-0.13977077635313978,-0.42940440242410305,-1.5521373969263208,-0.7638950756658629,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00021
